player_id,player_name,year,games,goals,npg,shots,assists,yellow_cards,red_cards,position,team_name,time
2553,Néstor,2015,1,0,0,0,0,0,0,S,Celta Vigo,2
2565,Lévy Madinda,2015,1,0,0,0,0,0,0,S,Celta Vigo,1
2150,Rubén Castro,2015,38,19,16,103,4,3,0,F,Real Betis,3382
2143,Germán Pezzella,2015,25,3,3,17,1,9,0,D S,Real Betis,2166
2144,Alfred N&#039;Diaye,2015,34,2,2,25,0,6,0,D M,Real Betis,3010
2448,Juan Vargas,2015,20,2,2,17,2,5,1,D M,Real Betis,1721
1012,Ricky van Wolfswinkel,2015,16,1,1,14,2,1,0,F S,Real Betis,611
2142,Álvaro Cejudo,2015,30,1,1,36,2,10,0,D M S,Real Betis,1878
2145,Petros,2015,30,1,1,9,1,7,1,M S,Real Betis,2328
2147,Charly Musonda,2015,16,1,1,14,1,2,0,M S,Real Betis,1227
2148,Joaquín,2015,30,1,1,27,5,3,0,M S,Real Betis,1961
2155,Jorge Molina,2015,23,1,1,14,1,4,0,F S,Real Betis,914
2445,Heiko Westermann,2015,20,1,1,15,0,3,2,D,Real Betis,1632
2604,Vincenzo Rennella,2015,6,1,1,5,0,1,0,F S,Real Betis,189
1950,Martín Montoya,2015,13,0,0,1,1,4,0,D,Real Betis,1169
2141,Antonio Adán,2015,36,0,0,0,0,6,0,GK,Real Betis,3213
2146,Xavi Torres,2015,12,0,0,7,0,2,0,M S,Real Betis,628
2149,Francisco Portillo,2015,19,0,0,5,0,4,0,M S,Real Betis,965
2151,Francisco Molinero,2015,21,0,0,5,1,5,0,D S,Real Betis,1192
2152,Varela,2015,14,0,0,6,1,3,0,D S,Real Betis,908
2153,Rafael van der Vaart,2015,7,0,0,6,0,0,0,M S,Real Betis,176
2154,Álvaro Vadillo,2015,3,0,0,1,0,0,0,M S,Real Betis,85
2156,Dani Giménez,2015,3,0,0,0,0,0,0,GK S,Real Betis,207
2444,Bruno,2015,32,0,0,17,0,9,0,D,Real Betis,2806
2446,Dani Ceballos,2015,34,0,0,17,2,9,1,F M S,Real Betis,2138
2447,Fabián,2015,12,0,0,4,1,0,0,M S,Real Betis,433
2481,Foued Kadir,2015,8,0,0,10,0,1,0,M S,Real Betis,485
2508,Leandro Damião,2015,3,0,0,6,0,0,0,F S,Real Betis,129
2530,Didier Digard,2015,8,0,0,2,0,2,0,M S,Real Betis,295
2560,Cristiano Piccini,2015,16,0,0,14,0,4,0,D,Real Betis,1422
2582,Jordi Figueras,2015,3,0,0,0,0,1,0,D S,Real Betis,166
2306,Cédric Bakambu,2015,34,12,12,49,3,4,0,F S,Villarreal,1864
2302,Bruno,2015,31,5,2,25,1,5,1,M S,Villarreal,2590
2311,Roberto Soldado,2015,28,5,5,40,10,12,0,F S,Villarreal,2264
2305,Adrián,2015,16,4,4,8,4,1,0,F S,Villarreal,785
2308,Denis Suárez,2015,33,4,4,36,4,3,0,F M S,Villarreal,2365
2304,Leo Baptistao,2015,26,3,3,32,1,1,0,F S,Villarreal,1254
2296,Mario,2015,33,2,2,33,2,8,0,D S,Villarreal,2873
2300,Samu García,2015,16,2,2,9,1,2,0,F M S,Villarreal,756
2301,Manu Trigueros,2015,31,2,2,28,1,5,0,M S,Villarreal,2119
2303,Samu Castillejo,2015,28,1,1,24,1,4,0,F M S,Villarreal,1695
2495,Mateo Musacchio,2015,13,1,1,2,0,1,0,D S,Villarreal,1008
2539,Jaume Costa,2015,18,1,1,4,1,8,0,D S,Villarreal,1542
1739,Eric Bailly,2015,25,0,0,4,0,9,1,D,Villarreal,2029
2295,Mariano Barbosa,2015,2,0,0,0,0,0,0,GK,Villarreal,180
2297,Daniele Bonera,2015,14,0,0,3,0,3,1,D S,Villarreal,973
2298,Víctor Ruiz,2015,35,0,0,4,0,9,0,D S,Villarreal,2986
2299,Antonio Rukavina,2015,18,0,0,2,0,5,0,D M S,Villarreal,1344
2307,Jonathan dos Santos,2015,26,0,0,17,1,4,0,M S,Villarreal,1763
2309,Nahuel,2015,20,0,0,10,1,4,0,F M S,Villarreal,1004
2310,Alphonse Areola,2015,32,0,0,0,0,1,0,GK,Villarreal,2880
2460,Sergio Asenjo,2015,4,0,0,0,0,1,0,GK,Villarreal,360
2482,Tomás Pina,2015,27,0,0,7,1,4,0,M S,Villarreal,1636
2483,Adrián Marín,2015,11,0,0,1,0,1,0,D S,Villarreal,924
2496,Rodri,2015,3,0,0,2,0,1,0,M S,Villarreal,96
2521,Alfonso,2015,2,0,0,1,0,0,0,M,Villarreal,109
2593,Bojan Jokic,2015,2,0,0,0,0,0,1,D,Villarreal,125
2082,Youssef El-Arabi,2015,35,16,9,70,2,3,0,F S,Granada,2515
1724,Isaac Success,2015,30,6,6,56,2,10,1,F M S,Granada,2441
2079,Rubén Rochina,2015,35,6,6,77,6,10,0,F M S,Granada,2496
1548,Adalberto Peñaranda,2015,23,5,5,22,3,8,0,F M S,Granada,1684
2077,Jean-Sylvain Babin,2015,25,3,3,13,0,5,0,D,Granada,2238
2081,Isaac Cuenca,2015,12,2,2,10,2,0,0,F M S,Granada,787
2084,Fran Rico,2015,28,2,2,16,1,6,0,M S,Granada,1446
2425,Piti,2015,8,2,2,10,2,3,0,F M S,Granada,415
2078,Ricardo Costa,2015,14,1,1,9,0,7,0,D,Granada,1251
2088,Edgar Méndez,2015,15,1,1,11,0,4,0,D F M S,Granada,734
2509,Dimitri Foulquier,2015,21,1,1,6,1,5,0,D M S,Granada,1520
1164,Cristiano Biraghi,2015,32,0,0,11,1,8,1,D,Granada,2828
1726,Abdoulaye Doucouré,2015,15,0,0,10,2,5,0,M S,Granada,1158
2075,Andrés Fernández,2015,37,0,0,0,0,6,1,GK,Granada,3330
2076,Miguel Lopes,2015,26,0,0,11,1,8,1,D S,Granada,1977
2080,Rubén Pérez,2015,31,0,0,17,2,17,0,M S,Granada,2486
2083,Rene Krhin,2015,24,0,0,8,0,3,0,M S,Granada,1429
2085,Lombán,2015,31,0,0,13,0,6,0,D S,Granada,2625
2086,Jesús Fernández,2015,1,0,0,0,0,0,0,GK,Granada,90
2087,David Barral,2015,14,0,0,18,0,2,1,F S,Granada,353
2089,Robert Ibáñez,2015,18,0,0,10,1,4,0,M S,Granada,695
2420,Salva Ruiz,2015,2,0,0,0,0,0,1,D S,Granada,74
2421,Doria,2015,8,0,0,2,0,3,1,D S,Granada,623
2422,Javi Márquez,2015,19,0,0,21,1,6,0,M S,Granada,1319
2554,Thievy,2015,7,0,0,2,0,0,0,S,Granada,176
2563,Diego Mainz,2015,5,0,0,1,0,1,0,D S,Granada,404
2564,Uche,2015,6,0,0,0,0,3,0,D M S,Granada,254
2579,Nicolás López,2015,8,0,0,7,0,0,0,M S,Granada,151
1701,Borja Bastón,2015,36,18,15,93,3,3,0,F S,Eibar,2580
2135,Sergi Enrich,2015,38,9,9,44,6,4,0,F M S,Eibar,2420
2133,Adrián,2015,32,5,5,45,0,6,0,M S,Eibar,2234
2134,Saúl Berjón,2015,29,4,1,34,4,1,0,F M S,Eibar,1401
452,Takashi Inui,2015,27,3,3,35,3,1,0,F M S,Eibar,1629
2131,Keko,2015,29,3,3,35,3,4,1,F M S,Eibar,2329
2437,Gonzalo Escalante,2015,34,3,3,24,1,15,0,M S,Eibar,2829
2125,Ander Capa,2015,36,2,2,16,5,12,0,D S,Eibar,3119
2591,Mikel Arruabarrena,2015,6,1,1,1,0,0,0,S,Eibar,55
1445,Simone Verdi,2015,9,0,0,6,0,2,0,M S,Eibar,287
2124,Xabi Irureta,2015,4,0,0,0,0,0,0,GK,Eibar,360
2126,Mauro Dos Santos,2015,31,0,0,12,1,7,0,D S,Eibar,2681
2127,Iván Ramis,2015,23,0,0,8,1,7,1,D S,Eibar,1792
2128,David Juncà,2015,31,0,0,9,4,8,0,D S,Eibar,2334
2129,Josip Radosevic,2015,8,0,0,1,0,1,1,M S,Eibar,406
2130,Dani García,2015,35,0,0,20,0,15,0,M,Eibar,3062
2132,Jota,2015,13,0,0,13,0,1,0,M S,Eibar,689
2136,Izet Hajrovic,2015,7,0,0,2,0,0,0,M S,Eibar,171
2137,Aleksandar Pantic,2015,20,0,0,9,0,6,0,D S,Eibar,1677
2138,Asier Riesgo,2015,34,0,0,0,0,1,0,GK,Eibar,3060
2139,Ion Ansotegi,2015,8,0,0,4,0,0,0,D S,Eibar,542
2140,Borja Ekiza,2015,4,0,0,0,0,1,0,D S,Eibar,192
2436,Antonio Luna,2015,15,0,0,2,1,2,0,D M S,Eibar,999
2464,Iñigo Barrenetxea,2015,2,0,0,0,0,0,0,S,Eibar,3
2465,Lillo,2015,10,0,0,4,0,4,1,D S,Eibar,549
2485,Ander Gayoso,2015,1,0,0,0,0,0,0,S,Eibar,4
2541,Imanol Corral,2015,1,0,0,0,0,0,0,S,Eibar,1
2562,Eddy,2015,6,0,0,2,0,2,0,M S,Eibar,207
1847,Giampaolo Pazzini,2015,30,6,3,77,1,5,0,F S,Verona,1902
1955,Luca Toni,2015,23,6,3,60,0,3,0,F S,Verona,1772
1842,Eros Pisano,2015,34,5,5,22,0,7,0,D S,Verona,2907
1604,Artur Ionita,2015,31,4,4,38,2,2,0,M S,Verona,2384
1456,Federico Viviani,2015,19,3,3,30,6,4,1,M S,Verona,1595
1440,Filip Helander,2015,24,2,2,5,0,4,0,D S,Verona,1863
1846,Luca Siligardi,2015,28,2,2,45,0,1,0,F M S,Verona,1410
1142,Samir,2015,3,1,1,2,0,1,0,D,Verona,270
1843,Matteo Bianchetti,2015,23,1,1,7,0,4,0,D S,Verona,1576
1851,Juanito Gómez,2015,33,1,1,36,0,3,0,F M S,Verona,1835
1853,Vangelis Moras,2015,31,1,1,6,1,4,1,D S,Verona,2751
1959,Bosko Jankovic,2015,15,1,1,14,0,3,1,F M S,Verona,907
1996,Leandro Greco,2015,26,1,1,11,0,7,0,M S,Verona,1900
1151,Emil Hallfredsson,2015,16,0,0,14,1,8,0,M S,Verona,1221
1221,Jacopo Sala,2015,18,0,0,11,1,6,0,D F M S,Verona,1492
1410,Rafael,2015,12,0,0,0,0,0,1,GK,Verona,1008
1643,Luca Marrone,2015,12,0,0,7,3,3,0,M S,Verona,871
1841,Pierluigi Gollini,2015,26,0,0,0,0,2,0,GK S,Verona,2320
1844,Urby Emanuelson,2015,11,0,0,14,1,0,0,D M S,Verona,615
1845,Pawel Wszolek,2015,26,0,0,12,5,4,1,F M S,Verona,1816
1848,Luca Checchin,2015,4,0,0,0,0,1,0,M S,Verona,95
1849,Rômulo,2015,9,0,0,11,1,0,0,S,Verona,255
1850,Dominik Furman,2015,1,0,0,0,0,0,0,S,Verona,18
1852,Ante Rebic,2015,10,0,0,10,0,1,1,F M S,Verona,526
1854,Ferdinando Coppola,2015,1,0,0,0,0,0,0,GK,Verona,90
1855,Michelangelo Albertazzi,2015,10,0,0,0,0,4,0,D S,Verona,716
1954,Samuel Souprayen,2015,20,0,0,8,0,5,1,D S,Verona,1580
1956,Mohamed Fares,2015,11,0,0,4,1,2,0,D M S,Verona,541
1958,Mattia Zaccagni,2015,3,0,0,2,0,0,0,S,Verona,45
1967,Gilberto,2015,5,0,0,3,0,1,0,S,Verona,174
2025,Matuzalém,2015,7,0,0,0,0,1,0,M S,Verona,201
2034,Rafael Márquez,2015,9,0,0,5,0,3,0,D,Verona,763
1250,Mohamed Salah,2015,34,14,14,72,6,1,1,F M S,Roma,2753
1290,Miralem Pjanic,2015,33,10,9,68,12,10,1,M S,Roma,2656
1252,Stephan El Shaarawy,2015,16,8,8,46,2,0,0,F M S,Roma,1214
1253,Edin Dzeko,2015,31,8,6,83,6,4,1,F S,Roma,1947
1254,Alessandro Florenzi,2015,33,7,7,47,3,4,0,D F M S,Roma,2735
1251,Radja Nainggolan,2015,35,6,6,66,1,10,1,M S,Roma,2941
1943,Gervinho,2015,14,6,6,27,1,0,0,F M S,Roma,1088
1255,Francesco Totti,2015,13,5,4,22,3,3,0,F M S,Roma,375
1539,Diego Perotti,2015,15,3,3,25,7,2,0,F M S,Roma,1207
1823,Lucas Digne,2015,33,3,3,15,3,4,0,D M S,Roma,2857
1185,Iago Falque,2015,22,2,2,16,2,1,0,F M S,Roma,1177
1246,Kostas Manolas,2015,37,2,2,15,2,7,0,D S,Roma,3121
1450,Umar Sadiq,2015,6,2,2,4,0,0,0,F S,Roma,188
1822,Antonio Rüdiger,2015,30,2,2,19,0,4,0,D M S,Roma,2633
827,Juan Iturbe,2015,12,1,1,9,0,1,0,F S,Roma,393
1245,Emerson,2015,8,1,1,4,0,1,0,D S,Roma,182
1249,Daniele De Rossi,2015,24,1,1,10,2,9,0,D M S,Roma,1911
1824,Maicon,2015,15,1,1,11,2,2,1,D M S,Roma,1013
2011,Seydou Keita,2015,20,1,1,13,0,4,0,M S,Roma,1370
947,Víctor Ibarbo,2015,2,0,0,0,0,0,0,S,Roma,8
1179,Leandro Castán,2015,5,0,0,0,0,1,0,D S,Roma,381
1187,Adem Ljajic,2015,1,0,0,0,0,0,0,S,Roma,1
1244,Wojciech Szczesny,2015,34,0,0,0,0,1,0,GK,Roma,3060
1256,Kevin Strootman,2015,5,0,0,2,1,1,0,M S,Roma,189
1438,Vasilis Torosidis,2015,11,0,0,2,0,2,0,D S,Roma,570
1497,Ervin Zukanovic,2015,9,0,0,1,1,2,0,D S,Roma,527
1599,Norbert Gyömbér,2015,6,0,0,0,0,1,0,S,Roma,88
1825,Morgan De Sanctis,2015,4,0,0,0,0,0,0,GK,Roma,360
1944,William Vainqueur,2015,16,0,0,4,2,3,0,M S,Roma,588
1945,Marco Tumminello,2015,1,0,0,0,0,0,0,S,Roma,1
2008,Lorenzo Di Livio,2015,1,0,0,0,0,1,0,S,Roma,19
2021,Salih Ucan,2015,3,0,0,1,1,0,0,S,Roma,37
1517,Antonio Candreva,2015,30,10,4,90,3,4,0,F M S,Lazio,2219
1208,Felipe Anderson,2015,35,7,7,50,4,2,0,F M S,Lazio,2052
1878,Miroslav Klose,2015,24,7,6,30,7,3,0,F S,Lazio,1359
1210,Keita,2015,31,4,4,62,2,5,0,F M S,Lazio,1755
1472,Alessandro Matri,2015,19,4,4,11,1,1,1,F S,Lazio,800
1589,Lucas Biglia,2015,27,4,2,18,3,9,1,M S,Lazio,2299
1205,Senad Lulic,2015,30,3,3,19,3,9,1,D M S,Lazio,2362
1207,Marco Parolo,2015,31,3,3,55,0,9,0,M S,Lazio,2567
1213,Filip Djordjevic,2015,27,3,3,21,2,1,1,F S,Lazio,1290
1564,Ricardo Kishna,2015,11,2,2,9,0,0,0,F M S,Lazio,564
1206,Danilo Cataldi,2015,20,1,1,28,3,8,1,M S,Lazio,1352
1543,Sergej Milinkovic-Savic,2015,25,1,1,36,0,5,1,M S,Lazio,1645
1876,Milan Bisevac,2015,11,1,1,2,0,0,0,D,Lazio,907
1877,Ogenyi Onazi,2015,15,1,1,12,1,2,0,M S,Lazio,1192
1879,Stefano Mauri,2015,12,1,1,6,1,0,0,F M S,Lazio,500
1107,Santiago Gentiletti,2015,19,0,0,9,0,10,0,D,Lazio,1710
1200,Federico Marchetti,2015,29,0,0,0,0,0,0,GK,Lazio,2549
1201,Dusan Basta,2015,23,0,0,11,0,1,0,D S,Lazio,1823
1203,Wesley Hoedt,2015,25,0,0,12,0,4,1,D S,Lazio,2048
1204,Patric,2015,9,0,0,3,0,2,1,D S,Lazio,578
1483,Etrit Berisha,2015,11,0,0,0,0,1,0,GK S,Lazio,871
1495,Abdoulay Konko,2015,18,0,0,13,0,3,0,D S,Lazio,1528
1541,Stefan de Vrij,2015,2,0,0,0,0,0,0,D,Lazio,180
1542,Stefan Radu,2015,13,0,0,7,1,3,1,D,Lazio,1099
1880,Mauricio,2015,24,0,0,10,0,13,1,D S,Lazio,1914
1882,Edson Braafheid,2015,5,0,0,2,0,0,0,D S,Lazio,334
1883,Ravel Morrison,2015,4,0,0,0,0,0,0,S,Lazio,56
1580,Mattia Destro,2015,27,8,6,64,3,9,0,F S,Bologna,2141
1033,Emanuele Giaccherini,2015,28,7,7,45,0,7,0,F M S,Bologna,2190
1451,Anthony Mounier,2015,30,4,4,21,2,6,0,F M S,Bologna,1946
1180,Luca Rossettini,2015,29,3,3,14,1,5,0,D S,Bologna,2542
1611,Franco Brienza,2015,29,3,3,41,3,1,0,F M S,Bologna,1667
1441,Adam Masina,2015,33,2,2,14,3,8,1,D S,Bologna,2625
1446,Sergio Floccari,2015,18,2,2,26,1,0,0,F S,Bologna,1110
1452,Godfred Donsah,2015,20,2,2,16,2,2,0,M S,Bologna,1373
1579,Daniele Gastaldello,2015,26,1,1,8,2,7,1,D,Bologna,2209
1981,Matteo Mancosu,2015,9,1,1,2,0,0,0,F S,Bologna,317
1356,Lorenzo Crisetig,2015,5,0,0,1,0,1,0,M S,Bologna,355
1380,Amadou Diawara,2015,34,0,0,20,1,9,2,M S,Bologna,2728
1437,Ângelo Da Costa,2015,5,0,0,0,0,1,0,GK,Bologna,450
1439,Domenico Maietta,2015,19,0,0,1,0,4,0,D S,Bologna,1565
1442,Saphir Taïder,2015,29,0,0,33,1,4,0,M S,Bologna,2113
1448,Erick Pulgar,2015,11,0,0,6,0,2,0,M S,Bologna,618
1453,Marios Oikonomou,2015,20,0,0,4,1,5,1,D S,Bologna,1616
1454,Alex Ferrari,2015,21,0,0,7,0,6,0,D S,Bologna,1250
1457,Luca Rizzo,2015,23,0,0,16,2,2,1,F M S,Bologna,1431
1458,Ibrahima Mbaye,2015,15,0,0,5,0,3,1,D F S,Bologna,985
1545,Emil Krafth,2015,4,0,0,0,0,0,0,D S,Bologna,141
1596,Archimede Morleo,2015,5,0,0,4,0,0,0,D,Bologna,402
1609,Antonio Mirante,2015,33,0,0,0,0,2,0,GK,Bologna,2970
1722,Juan Zuñiga,2015,9,0,0,8,1,0,0,M S,Bologna,443
1902,Marco Crimi,2015,1,0,0,0,0,0,0,M,Bologna,47
1913,Matteo Brighi,2015,23,0,0,22,0,3,0,F M S,Bologna,1451
1914,Aaron Mattia Tabacchi,2015,1,0,0,0,0,0,0,S,Bologna,7
1915,Kevin Constant,2015,7,0,0,0,0,0,0,D S,Bologna,280
1917,Robert Acquafresca,2015,6,0,0,3,0,0,0,F S,Bologna,203
1979,Filippo Falco,2015,9,0,0,4,0,1,0,F S,Bologna,204
1980,Franco Zuculini,2015,1,0,0,0,0,0,0,S,Bologna,16
1294,Paulo Dybala,2015,34,19,13,107,9,1,0,F S,Juventus,2480
1295,Mario Mandzukic,2015,27,10,10,37,4,5,0,F S,Juventus,2063
1740,Paul Pogba,2015,35,8,7,124,12,10,0,M S,Juventus,3017
1804,Álvaro Morata,2015,34,7,6,48,7,6,0,F S,Juventus,1451
1292,Sami Khedira,2015,20,5,5,22,4,3,1,M,Juventus,1550
1642,Simone Zaza,2015,19,5,5,30,0,6,1,F S,Juventus,643
1089,Juan Cuadrado,2015,28,4,4,36,5,2,0,D F M S,Juventus,1699
1287,Leonardo Bonucci,2015,36,3,3,27,1,6,0,D S,Juventus,3156
1289,Alex Sandro,2015,22,2,2,18,3,5,1,D S,Juventus,1488
1298,Patrice Evra,2015,26,2,2,16,3,5,1,D S,Juventus,2045
1299,Mario Lemina,2015,10,2,2,5,0,4,0,M S,Juventus,730
1286,Andrea Barzagli,2015,31,1,1,4,0,2,0,D,Juventus,2739
1291,Hernanes,2015,14,1,1,29,1,6,0,M S,Juventus,862
1296,Stefano Sturaro,2015,19,1,1,9,0,6,0,M S,Juventus,1018
1403,Simone Padoin,2015,12,1,1,4,0,2,0,D M S,Juventus,577
1576,Giorgio Chiellini,2015,24,1,1,15,0,4,1,D S,Juventus,1786
226,Kingsley Coman,2015,1,0,0,3,0,0,0,F,Juventus,65
1285,Gianluigi Buffon,2015,35,0,0,0,0,1,0,GK,Juventus,3150
1297,Neto,2015,3,0,0,0,0,0,0,GK,Juventus,270
1300,Claudio Marchisio,2015,23,0,0,26,2,8,0,M,Juventus,1930
1301,Daniele Rugani,2015,17,0,0,3,0,2,0,D S,Juventus,1158
1303,Stephan Lichtsteiner,2015,26,0,0,16,1,5,0,D S,Juventus,1841
1402,Mauricio Isla,2015,1,0,0,0,0,0,0,S,Juventus,9
1587,Kwadwo Asamoah,2015,11,0,0,9,1,1,0,M S,Juventus,575
1723,Roberto Pereyra,2015,13,0,0,10,1,0,0,F M S,Juventus,799
1728,Fernando Llorente,2015,1,0,0,0,0,0,0,S,Juventus,11
1942,Martín Cáceres,2015,6,0,0,1,0,0,0,D S,Juventus,450
1997,Andrea Favilli,2015,1,0,0,0,0,0,0,S,Juventus,1
1147,Cyril Théréau,2015,36,11,11,77,3,2,1,F M S,Udinese,2912
1148,Duván Zapata,2015,25,8,8,53,2,5,0,F S,Udinese,1514
1150,Emmanuel Badu,2015,33,4,4,37,1,6,0,M S,Udinese,2662
1228,Bruno Fernandes,2015,31,3,2,52,4,7,1,F M S,Udinese,2116
1154,Stipe Perica,2015,11,2,2,15,0,1,0,F S,Udinese,460
1888,Antonio Di Natale,2015,23,2,1,33,4,0,0,F S,Udinese,1139
1141,Felipe,2015,26,1,1,11,1,11,1,D,Udinese,2151
1156,Ali Adnan,2015,28,1,1,21,1,6,0,D S,Udinese,1904
1547,Pablo Armero,2015,5,1,1,2,0,0,0,D M,Udinese,420
1562,Francesco Lodi,2015,24,1,1,25,1,3,0,M S,Udinese,1868
1097,Edenilson,2015,29,0,0,12,0,3,0,D F M S,Udinese,2220
1138,Orestis Karnezis,2015,38,0,0,0,0,0,0,GK,Udinese,3420
1139,Silvan Widmer,2015,27,0,0,23,2,4,0,D M S,Udinese,1899
1140,Danilo,2015,34,0,0,14,0,9,2,D,Udinese,2945
1149,Thomas Heurtaux,2015,15,0,0,2,0,4,0,D S,Udinese,1076
1151,Emil Hallfredsson,2015,11,0,0,5,0,3,0,M S,Udinese,663
1153,Ryder Matos,2015,11,0,0,3,1,1,0,F S,Udinese,407
1159,Molla Wagué,2015,21,0,0,11,0,5,1,D S,Udinese,1690
1561,Panagiotis Kone,2015,5,0,0,10,1,0,1,M S,Udinese,232
1887,Iván Piris,2015,27,0,0,4,0,5,0,D S,Udinese,1860
1889,Giovanni Pasquale,2015,6,0,0,0,0,2,0,D S,Udinese,227
1890,Maurizio Domizzi,2015,5,0,0,1,0,1,0,D S,Udinese,272
1891,Guilherme,2015,5,0,0,6,0,1,0,M S,Udinese,344
1975,Marquinho,2015,11,0,0,8,0,3,0,M S,Udinese,436
1977,Manuel Iturra,2015,17,0,0,4,1,8,0,M S,Udinese,1040
1978,Rodrigo Aguirre,2015,10,0,0,7,1,1,0,F S,Udinese,333
1987,Zdravko Kuzmanovic,2015,16,0,0,7,0,5,0,M S,Udinese,1131
5821,Alexander Merkel,2015,1,0,0,1,0,1,0,M,Udinese,59
1552,Alberto Gilardino,2015,33,10,10,49,2,4,0,F S,Palermo,2362
1836,Franco Vázquez,2015,36,8,7,105,7,11,0,F M,Palermo,3192
1284,Oscar Hiljemark,2015,38,4,4,26,5,4,0,M S,Palermo,2937
1837,Aleksandar Trajkovski,2015,32,3,3,38,1,2,0,F M S,Palermo,1634
1264,Edoardo Goldaniga,2015,17,2,2,7,0,5,0,D S,Palermo,1211
1534,Giancarlo Gonzalez,2015,35,2,2,5,0,11,0,D,Palermo,3138
1960,Uros Djurdjevic,2015,14,2,2,9,1,2,0,F S,Palermo,471
1101,Luca Rigoni,2015,10,1,1,10,0,0,1,M S,Palermo,682
1275,Robin Quaison,2015,30,1,1,19,2,5,0,F M S,Palermo,1507
1835,Enzo Maresca,2015,15,1,1,11,0,3,0,M S,Palermo,979
1838,Achraf Lazaar,2015,30,1,1,28,2,2,1,D M S,Palermo,2293
1840,Aljaz Struna,2015,22,1,1,7,0,10,1,D,Palermo,1848
2047,Abdelhamid El Kaoutari,2015,7,1,1,1,0,2,0,D,Palermo,630
1165,Gastón Brugman,2015,14,0,0,16,1,2,0,M S,Palermo,969
1168,Bryan Cristante,2015,4,0,0,2,0,0,0,M S,Palermo,92
1263,Josip Posavec,2015,1,0,0,0,0,0,0,GK,Palermo,90
1265,Thiago Cionek,2015,5,0,0,1,1,2,0,D,Palermo,450
1266,Sinisa Andjelkovic,2015,23,0,0,2,1,3,1,D S,Palermo,1908
1267,Michel Morganella,2015,14,0,0,5,1,4,1,D M S,Palermo,1025
1271,Ivaylo Chochev,2015,27,0,0,28,2,6,0,M S,Palermo,1744
1273,Mato Jajalo,2015,28,0,0,20,1,8,0,M S,Palermo,2040
1274,Andrea Rispoli,2015,22,0,0,12,4,3,0,D M S,Palermo,1422
1279,Roberto Vitiello,2015,10,0,0,2,0,3,1,D S,Palermo,701
1281,Giuseppe Pezzella,2015,9,0,0,2,0,0,0,D S,Palermo,595
1328,Stefano Sorrentino,2015,35,0,0,0,0,1,0,GK,Palermo,3097
1535,Accursio Bentivegna,2015,1,0,0,0,0,1,0,S,Palermo,9
1536,Norbert Balogh,2015,4,0,0,2,0,0,0,S,Palermo,46
1839,Fabrizio Alastra,2015,2,0,0,0,0,0,0,GK S,Palermo,143
1894,Simone Colombi,2015,1,0,0,0,0,0,0,GK,Palermo,90
1909,Fabio Daprelà,2015,5,0,0,1,0,1,0,M S,Palermo,150
2003,Antonio La Gumina,2015,3,0,0,3,0,0,0,S,Palermo,57
1104,Leonardo Pavoletti,2015,25,14,14,67,3,3,1,F S,Genoa,1916
1129,Suso,2015,19,6,6,36,1,4,0,F M S,Genoa,1179
2006,Alessio Cerci,2015,11,4,1,21,1,1,0,F S,Genoa,556
1099,Tomás Rincón,2015,33,3,3,26,6,9,0,M,Genoa,2934
1100,Diego Laxalt,2015,35,3,3,33,4,3,0,D F M,Genoa,3076
1101,Luca Rigoni,2015,18,3,3,24,0,4,0,M S,Genoa,1203
1444,Blerim Dzemaili,2015,27,3,3,37,2,6,1,M S,Genoa,1800
1581,Serge Gakpe,2015,13,3,3,20,1,1,0,F S,Genoa,765
1401,Panagiotis Tachtsidis,2015,24,2,2,19,2,3,0,M S,Genoa,805
1431,Sebastien De Maio,2015,28,1,1,14,1,5,1,D S,Genoa,2238
1539,Diego Perotti,2015,16,1,0,15,2,1,2,F M S,Genoa,1093
2024,Diogo Figueiras,2015,9,1,1,5,0,2,0,M S,Genoa,554
275,Tim Matavz,2015,7,0,0,10,0,0,0,F S,Genoa,468
1093,Mattia Perin,2015,25,0,0,0,0,2,0,GK,Genoa,2250
1094,Nicolas Burdisso,2015,28,0,0,10,0,7,0,D,Genoa,2446
1095,Ezequiel Muñoz,2015,18,0,0,8,0,7,0,D S,Genoa,1410
1096,Armando Izzo,2015,33,0,0,15,1,6,2,D M S,Genoa,2659
1105,Riccardo Fiamozzi,2015,8,0,0,0,0,1,0,D M S,Genoa,473
1106,Darko Lazovic,2015,15,0,0,17,2,0,0,F S,Genoa,645
1111,Olivier Ntcham,2015,17,0,0,23,1,2,0,F M S,Genoa,998
1113,Eugenio Lamanna,2015,13,0,0,0,0,0,0,GK,Genoa,1170
1115,Goran Pandev,2015,15,0,0,17,0,0,1,F S,Genoa,820
1123,Juraj Kucka,2015,1,0,0,0,0,0,0,M,Genoa,90
1515,Cristian Ansaldi,2015,24,0,0,13,4,4,0,D M S,Genoa,2014
1630,Giovanni Marchese,2015,11,0,0,4,0,4,0,D S,Genoa,670
1633,Issa Cissokho,2015,13,0,0,1,1,0,1,M S,Genoa,628
1885,Tino Costa,2015,12,0,0,17,0,4,0,M,Genoa,939
1920,Gabriel Silva,2015,11,0,0,3,0,0,0,D M S,Genoa,765
1924,Diego Capel,2015,21,0,0,14,0,2,0,F S,Genoa,691
2038,Giuseppe Panico,2015,1,0,0,0,0,0,0,S,Genoa,7
1514,Éder,2015,19,12,9,53,2,2,0,F M,Sampdoria,1655
